Product ID,Location ID,Date,On-Hand Quantity,Available Quantity,In-Transit Quantity,Safety Stock Level,Reorder Point,Inventory Value,Inventory Status
PROD003,WH002,6/14/25,832,820,163,68,146,"7,715",Available
PROD002,WH002,6/22/25,121,99,156,129,112,"36,326",Available
PROD004,WH002,7/5/25,998,913,81,146,23,"43,333",Available
PROD002,WH001,6/10/25,253,212,17,146,143,"43,170",Available
PROD005,RTL01,6/15/25,239,174,144,143,131,"29,724",Available
PROD002,WH001,7/3/25,671,595,76,54,103,"39,464",Available
PROD003,RTL02,6/11/25,214,173,164,18,178,"36,625",Available
PROD005,WH002,7/5/25,996,913,194,11,38,"22,764",Available
PROD001,WH002,7/6/25,177,104,116,34,71,"46,148",Available
PROD002,WH001,6/24/25,773,691,188,110,138,"16,090",Available
PROD005,WH001,6/12/25,623,534,159,80,153,"21,257",Available
PROD003,WH002,6/25/25,570,472,21,141,40,"49,240",Available
PROD002,WH001,6/25/25,549,452,119,62,29,"45,558",Available
PROD002,RTL02,6/12/25,84,0,163,33,137,"34,706",Out of Stock
PROD005,WH001,7/1/25,130,49,183,65,64,"16,157",Available
PROD001,WH002,6/18/25,946,891,20,103,113,"19,981",Available
PROD002,RTL02,7/8/25,84,75,89,40,30,"42,836",Available
PROD004,RTL02,7/3/25,889,849,151,55,20,"42,058",Available
PROD001,RTL02,6/13/25,673,658,155,88,174,"2,287",Available
PROD002,WH001,7/2/25,270,202,194,44,182,"2,058",Available
PROD003,WH001,6/30/25,475,453,23,103,109,"28,961",Available
PROD001,WH002,7/9/25,158,136,83,65,18,"13,875",Available
PROD004,RTL01,6/25/25,602,528,42,69,107,"2,850",Available
PROD003,WH002,6/10/25,57,0,8,74,193,"3,347",Out of Stock
PROD004,WH001,6/16/25,714,634,196,121,59,"36,682",Available
PROD003,RTL01,7/9/25,361,266,43,34,161,"22,913",Available
PROD003,RTL02,7/8/25,512,475,59,77,167,"18,455",Available
PROD002,WH001,7/8/25,53,0,154,59,193,"46,087",Low
PROD002,RTL01,7/5/25,72,4,118,33,165,"5,754",Out of Stock
PROD002,RTL02,6/16/25,481,387,147,13,91,"49,389",Available
PROD005,WH001,6/30/25,498,487,118,82,142,"17,614",Available
PROD004,WH002,6/16/25,125,84,178,67,35,"48,920",Available
PROD002,WH002,6/13/25,227,194,161,81,73,"13,681",Available
PROD001,WH001,6/24/25,859,808,26,23,117,"8,220",Available
PROD003,WH002,6/18/25,839,770,0,38,159,"22,706",Available
PROD005,WH002,6/17/25,711,613,13,138,42,"25,967",Available
PROD002,WH001,7/3/25,362,316,35,21,16,"3,495",Available
PROD003,WH002,6/16/25,441,348,38,136,56,"23,147",Available
PROD002,WH001,7/2/25,77,0,122,54,109,"1,675",Available
PROD004,WH002,6/30/25,528,444,22,93,198,"31,368",Available
PROD002,WH001,6/24/25,938,840,75,112,120,"26,763",Available
PROD002,RTL02,7/10/25,265,173,77,73,124,"44,059",Available
PROD002,WH002,6/14/25,474,403,137,28,138,"5,331",Available
PROD001,RTL01,7/8/25,814,729,12,63,86,"16,576",Available
PROD004,WH001,6/10/25,843,766,193,75,144,"18,141",Available
PROD004,RTL01,6/14/25,853,846,129,18,73,"40,416",Available
PROD005,WH001,7/9/25,364,283,158,23,15,"27,459",Available
PROD001,WH001,7/5/25,839,804,113,134,91,"23,517",Available
PROD003,RTL02,6/22/25,677,671,132,63,169,"36,851",Available
PROD002,RTL02,6/21/25,344,296,64,129,174,"8,065",Available
PROD002,RTL01,7/2/25,450,379,68,94,14,"33,538",Available
PROD001,WH001,7/10/25,959,951,132,106,96,"30,653",Available
PROD003,RTL02,6/17/25,231,161,195,92,66,"47,585",Available
PROD004,RTL01,6/27/25,856,845,14,98,161,"18,122",Available
PROD002,RTL01,6/12/25,423,393,149,20,154,"34,084",Available
PROD003,WH002,7/10/25,851,764,39,53,159,"9,979",Available
PROD003,WH002,6/10/25,227,142,46,28,61,"8,738",Available
PROD001,RTL02,7/2/25,651,581,24,143,63,"48,402",Available
PROD004,RTL01,6/26/25,518,437,8,65,71,"33,981",Available
PROD003,RTL02,7/3/25,423,343,64,26,61,"42,725",Available
PROD002,WH002,6/21/25,180,128,122,123,16,"42,396",Available
PROD003,RTL02,6/11/25,665,638,37,104,187,"11,864",Available
PROD004,WH001,7/10/25,387,332,193,30,177,"1,465",Available
PROD004,RTL01,7/8/25,455,377,93,125,160,"34,725",Available
PROD004,WH002,6/22/25,745,691,75,43,27,"43,202",Available
PROD001,WH001,6/22/25,781,742,147,64,31,"49,830",Available
PROD002,RTL02,6/30/25,480,438,68,53,82,"13,139",Available
PROD002,RTL02,6/15/25,860,760,24,15,133,"46,579",Available
PROD003,WH001,6/28/25,535,472,51,11,100,"43,836",Available
PROD003,WH002,6/17/25,735,703,157,134,22,"18,939",Available
PROD005,RTL01,6/14/25,532,509,88,13,50,"7,649",Available
PROD004,WH002,6/26/25,828,758,74,64,98,"8,402",Available
PROD002,WH002,7/3/25,894,817,79,37,46,"16,603",Available
PROD004,WH002,7/3/25,652,626,172,132,158,"23,564",Available
PROD005,WH001,6/13/25,790,724,115,16,64,"45,021",Available
PROD001,WH001,6/24/25,950,909,110,93,138,"25,324",Available
PROD004,RTL02,6/10/25,667,575,88,102,166,"19,941",Available
PROD005,RTL01,6/25/25,742,740,120,74,194,"11,431",Available
PROD002,RTL01,6/27/25,213,192,187,22,82,"15,852",Available
PROD004,RTL02,6/25/25,289,240,71,26,136,"36,128",Available
PROD001,RTL01,6/12/25,644,605,73,40,139,"45,786",Available
PROD001,WH002,7/9/25,200,189,154,53,159,"44,767",Available
PROD005,RTL01,6/12/25,322,266,11,37,65,"44,802",Available
PROD005,RTL01,7/4/25,660,651,131,12,159,"48,481",Available
PROD004,RTL01,6/20/25,933,838,44,78,23,"24,688",Available
PROD005,WH001,7/7/25,858,770,80,28,104,"36,102",Available
PROD002,WH001,6/30/25,380,295,194,90,146,"35,605",Available
PROD002,WH002,6/24/25,633,587,81,60,19,"49,259",Available
PROD005,RTL02,6/11/25,671,621,5,148,150,"18,279",Available
PROD002,RTL01,6/14/25,909,883,22,30,48,"19,932",Available
PROD001,RTL01,6/26/25,760,712,43,63,33,"36,442",Available
PROD003,RTL01,6/11/25,798,784,169,144,33,"35,600",Available
PROD003,WH002,7/8/25,99,29,32,25,115,"42,638",Available
PROD005,RTL02,7/7/25,212,203,30,99,100,"3,739",Available
PROD003,WH002,6/19/25,454,394,95,59,95,"1,182",Available
PROD001,WH002,7/6/25,482,474,197,69,199,"13,352",Available
PROD005,WH002,6/28/25,480,423,65,47,150,"35,066",Available
PROD005,RTL01,7/3/25,228,177,56,91,151,"23,166",Available
PROD004,WH001,7/1/25,435,364,135,110,162,"28,371",Available
PROD004,WH001,6/19/25,684,591,168,119,102,"8,237",Available
PROD004,RTL02,7/2/25,502,419,4,60,54,"17,875",Available
PROD005,WH002,7/10/25,682,655,54,139,178,"26,503",Available
PROD001,RTL02,6/12/25,526,518,37,68,67,"44,960",Available
PROD005,WH002,6/12/25,784,685,178,125,114,"40,355",Available
PROD002,RTL02,7/1/25,416,394,100,58,56,"45,921",Available
PROD003,WH001,6/15/25,93,0,170,96,32,"3,361",Low
PROD002,RTL02,6/15/25,905,836,72,147,199,"37,773",Available
PROD002,WH002,7/3/25,347,258,97,65,133,"37,901",Available
PROD004,WH001,6/11/25,973,953,49,120,190,"44,026",Available
PROD001,RTL02,6/26/25,155,62,4,82,176,"34,523",Out of Stock
PROD001,WH001,6/20/25,479,455,114,132,144,"22,865",Available
PROD004,RTL01,7/2/25,273,196,49,92,166,"6,110",Available
PROD001,WH002,6/14/25,625,607,173,42,155,"20,357",Available
PROD003,WH001,6/25/25,393,364,97,119,155,"40,109",Available
PROD003,WH002,6/23/25,672,667,146,65,38,"7,903",Available
PROD003,WH001,6/19/25,814,767,36,49,71,"33,267",Available
PROD004,WH002,7/1/25,920,843,175,115,92,"30,819",Available
PROD001,WH001,6/29/25,107,32,58,84,68,"49,396",Available
PROD004,WH002,6/18/25,72,17,0,36,149,"15,854",Low
PROD005,WH002,6/20/25,200,190,138,37,99,"1,856",Available
PROD005,WH002,6/29/25,280,230,182,14,26,"5,452",Available
PROD001,RTL01,7/5/25,467,410,139,59,133,"16,099",Available
PROD001,WH002,7/1/25,396,374,186,53,107,"31,259",Available
PROD001,RTL02,7/4/25,965,961,61,33,24,"12,650",Available
PROD001,WH001,6/10/25,689,613,51,47,168,"37,683",Available
PROD005,RTL01,6/10/25,951,860,182,127,167,"47,525",Available
PROD003,WH002,6/10/25,405,390,195,36,175,"33,548",Available
PROD003,WH001,6/23/25,950,891,170,92,115,"17,318",Available
PROD001,RTL01,6/15/25,776,773,186,46,18,"5,131",Available
PROD002,RTL01,6/13/25,799,797,21,26,110,"3,652",Available
PROD004,RTL01,7/4/25,119,35,21,97,67,"47,400",Out of Stock
PROD002,WH001,6/29/25,495,451,178,55,31,"1,294",Available
PROD003,RTL02,6/14/25,560,509,151,124,163,"3,290",Available
PROD001,WH001,6/15/25,447,425,34,84,65,"7,529",Available
PROD003,RTL02,6/14/25,70,39,16,107,147,"26,298",Available
PROD003,WH002,6/20/25,734,690,90,121,62,"34,357",Available
PROD005,WH001,6/28/25,462,443,6,140,192,"13,199",Available
PROD005,RTL02,7/9/25,757,711,130,84,43,"30,724",Available
PROD002,RTL02,6/12/25,113,20,56,24,30,"22,935",Out of Stock
PROD002,RTL01,6/17/25,504,490,121,95,110,"32,977",Available
PROD004,RTL02,6/27/25,280,234,0,56,40,"29,982",Available
PROD001,RTL02,6/23/25,247,179,153,82,90,"46,126",Available
PROD001,WH002,6/27/25,654,631,136,110,154,"41,753",Available
PROD002,WH001,6/24/25,83,3,153,15,196,"25,007",Low
PROD003,WH001,7/3/25,584,545,51,78,191,"44,258",Available
PROD001,WH001,6/17/25,311,302,32,100,37,"5,161",Available
PROD003,WH002,6/23/25,246,202,124,15,25,"39,582",Available
PROD004,RTL02,6/28/25,261,168,67,125,95,"15,976",Available
PROD004,RTL01,7/4/25,228,228,76,20,197,"49,136",Available
PROD005,WH002,7/3/25,942,882,98,132,53,"11,792",Available
PROD004,RTL01,6/28/25,975,949,10,20,90,"46,924",Available
PROD002,RTL02,6/30/25,918,888,181,89,130,"17,681",Available
PROD005,RTL02,6/21/25,108,52,27,34,142,"46,571",Available
PROD004,RTL01,6/29/25,89,0,58,24,23,"28,544",Low
PROD005,RTL02,6/27/25,748,704,69,84,198,"5,212",Available
PROD005,WH001,6/28/25,779,771,95,146,25,"49,686",Available
PROD003,WH001,6/18/25,707,684,143,83,23,"40,999",Available
PROD005,WH002,6/20/25,821,795,186,38,119,"14,378",Available
PROD001,RTL02,6/17/25,191,94,193,128,104,"4,991",Low
PROD003,RTL01,6/27/25,589,587,46,31,95,"23,594",Available
PROD004,WH002,6/20/25,867,796,9,115,96,"44,514",Available
PROD005,RTL01,7/10/25,201,194,19,69,75,"46,026",Available
PROD003,RTL02,6/26/25,789,710,66,72,119,"35,540",Available
PROD001,WH002,6/20/25,869,853,25,132,79,"33,617",Available
PROD004,RTL02,6/20/25,76,61,74,63,92,"47,066",Out of Stock
PROD005,WH002,6/20/25,844,824,11,68,173,"46,995",Available
PROD004,RTL02,6/26/25,978,909,92,31,53,"15,641",Available
PROD003,RTL01,6/28/25,654,571,192,28,84,"41,557",Available
PROD003,WH001,7/10/25,407,378,58,36,135,"7,542",Available
PROD004,RTL01,7/7/25,860,838,177,91,41,"30,831",Available
PROD005,WH001,6/30/25,666,573,133,80,31,"49,696",Available
PROD002,RTL02,6/27/25,809,806,129,146,28,"40,390",Available
PROD002,RTL01,6/18/25,113,26,117,120,116,"12,941",Low
PROD004,RTL02,6/25/25,903,894,31,122,20,"21,589",Available
PROD001,RTL02,6/24/25,233,208,13,91,130,"25,063",Available
PROD003,RTL01,6/28/25,486,389,59,33,139,"16,249",Available
PROD003,WH001,6/10/25,216,178,41,127,160,"8,946",Available
PROD005,WH002,6/17/25,711,661,10,136,140,"12,883",Available
PROD001,RTL02,6/18/25,877,779,125,47,183,"25,222",Available
PROD004,WH002,7/6/25,722,714,91,42,179,"7,545",Available
PROD002,RTL01,6/13/25,400,336,106,92,32,"43,332",Available
PROD005,WH001,7/2/25,307,249,103,56,62,"20,167",Available
PROD001,RTL01,6/17/25,607,588,48,101,24,"31,058",Available
PROD002,RTL01,6/28/25,736,709,120,52,99,"34,212",Available
PROD002,WH002,7/3/25,930,894,158,150,110,"22,008",Available
PROD001,WH001,6/21/25,976,932,119,88,50,"37,632",Available
PROD003,RTL01,6/12/25,439,390,147,85,79,"3,061",Available
PROD005,RTL02,6/10/25,139,122,139,133,162,"21,265",Out of Stock
PROD001,RTL02,7/1/25,171,117,85,40,55,"30,791",Available
PROD001,RTL02,7/7/25,674,582,97,88,29,"44,094",Available
PROD003,RTL02,7/6/25,214,134,182,118,29,"24,734",Available
PROD002,WH002,6/13/25,51,0,178,148,91,"28,624",Out of Stock
PROD004,RTL02,7/7/25,611,577,125,39,18,"44,521",Available
PROD004,WH001,6/12/25,707,664,172,141,137,"29,892",Available
PROD002,RTL01,7/4/25,348,267,175,62,184,"25,854",Available
PROD001,RTL02,6/22/25,504,409,114,38,120,"46,370",Available
PROD004,RTL01,6/11/25,127,81,75,28,115,"25,337",Available
PROD005,RTL02,7/3/25,81,32,89,25,198,"25,007",Available
PROD005,RTL02,7/8/25,574,569,43,46,33,"17,572",Available
PROD001,WH002,7/5/25,389,305,155,145,196,"31,309",Available
PROD001,WH002,7/9/25,328,285,114,49,176,"14,064",Available
PROD004,WH001,6/30/25,579,554,56,55,30,"49,811",Available
PROD001,RTL02,6/22/25,833,782,186,94,110,"12,317",Available
PROD002,WH002,6/22/25,287,245,169,18,30,"25,751",Available
PROD001,WH001,6/30/25,178,85,94,93,172,"24,515",Low
PROD001,WH002,6/15/25,252,200,193,84,116,"7,525",Available
PROD003,WH001,7/7/25,496,472,97,27,13,"11,583",Available
PROD003,WH002,7/7/25,926,902,60,53,127,"27,643",Available
PROD001,WH001,6/29/25,121,85,46,56,88,"18,476",Available
PROD004,RTL01,6/19/25,688,686,24,68,138,"17,857",Available
PROD005,WH001,6/28/25,243,229,28,75,173,"4,753",Available
PROD005,RTL01,6/18/25,435,347,128,123,185,"41,844",Available
PROD004,WH002,7/6/25,527,430,143,32,200,"35,014",Available
PROD005,RTL02,6/12/25,101,72,102,77,108,"49,800",Low
PROD003,RTL01,6/23/25,284,229,63,75,188,"30,563",Available
PROD005,RTL02,6/23/25,227,220,162,94,130,"34,649",Available
PROD005,WH001,7/3/25,565,551,114,99,179,"17,504",Available
PROD001,WH001,7/7/25,623,597,153,50,105,"27,214",Available
PROD003,RTL02,6/27/25,752,704,88,62,178,"47,149",Available
PROD001,WH002,6/17/25,234,202,21,46,156,"24,430",Available
PROD001,RTL01,6/23/25,99,51,57,134,93,"42,332",Low
PROD002,RTL01,7/6/25,793,725,150,145,187,"8,466",Available
PROD004,WH001,6/28/25,752,736,62,80,16,"26,709",Available
PROD002,WH001,6/27/25,514,437,20,76,182,"21,120",Available
PROD001,RTL01,7/6/25,360,330,32,28,62,"8,007",Available
PROD004,WH002,6/30/25,713,707,49,36,116,"48,924",Available
PROD001,RTL01,6/18/25,617,543,187,38,49,"24,354",Available
PROD003,WH001,7/8/25,225,139,106,48,132,"20,471",Available
PROD004,WH001,6/20/25,463,425,172,129,161,"40,066",Available
PROD005,WH001,7/4/25,947,926,143,41,176,"13,888",Available
PROD003,WH001,6/27/25,898,862,111,44,185,"6,857",Available
PROD001,WH001,7/4/25,828,729,163,114,99,"48,836",Available
PROD001,RTL01,6/11/25,320,268,5,61,165,"36,737",Available
PROD001,WH002,6/12/25,765,742,197,47,146,"23,911",Available
PROD005,RTL02,6/30/25,754,678,44,112,101,"38,100",Available
PROD003,WH002,6/10/25,358,355,148,10,44,"13,056",Available
PROD002,WH001,6/26/25,992,949,125,45,29,"6,981",Available
PROD002,WH001,6/24/25,67,58,73,74,139,"33,068",Low
PROD002,WH002,6/27/25,536,507,10,23,15,"42,733",Available
PROD004,RTL02,7/9/25,746,676,49,79,66,"31,468",Available
PROD003,WH001,6/20/25,369,362,163,58,155,"26,227",Available
PROD004,RTL01,7/5/25,682,656,17,67,80,"14,395",Available
PROD003,WH001,6/25/25,526,454,199,18,108,"22,399",Available
PROD003,RTL02,7/4/25,802,788,167,98,60,"1,630",Available
PROD005,RTL01,6/30/25,857,792,106,96,93,"13,971",Available
PROD002,WH001,6/12/25,55,0,15,50,195,"26,378",Low
PROD004,WH001,6/14/25,564,520,184,125,169,"19,209",Available
PROD001,WH001,6/28/25,979,929,166,28,82,"19,674",Available
PROD002,WH001,6/22/25,354,346,112,77,60,"19,000",Available
PROD001,RTL02,6/17/25,983,894,81,19,110,"25,892",Available
PROD001,WH001,6/15/25,188,168,149,90,68,"12,010",Available
PROD004,WH002,6/29/25,590,588,17,54,133,"25,703",Available
PROD003,RTL02,6/15/25,518,496,179,87,169,"10,494",Available
PROD005,RTL01,6/14/25,446,444,89,15,140,"29,933",Available
PROD002,RTL01,7/6/25,858,854,90,26,26,"3,617",Available
PROD003,RTL01,7/6/25,140,65,129,114,26,"49,374",Available
PROD004,WH001,6/14/25,801,724,68,97,196,"37,464",Available
PROD005,RTL01,6/28/25,192,179,103,27,76,"8,397",Available
PROD005,RTL02,6/19/25,851,755,47,78,13,"17,584",Available
PROD004,WH002,6/22/25,115,15,76,60,78,"27,760",Out of Stock
PROD003,RTL02,7/3/25,986,900,8,61,149,"42,612",Available
PROD003,RTL01,7/1/25,746,715,89,10,74,"48,212",Available
PROD002,WH002,7/10/25,181,107,14,84,192,"39,528",Available
PROD004,WH001,7/8/25,294,221,59,135,19,"12,513",Available
PROD001,WH002,6/27/25,475,411,162,12,186,"8,082",Available
PROD005,RTL02,6/19/25,363,279,12,103,35,"11,153",Available
PROD001,WH001,6/19/25,661,620,184,51,91,"29,514",Available
PROD002,WH002,6/26/25,775,694,106,106,196,"6,944",Available
PROD003,RTL02,7/8/25,177,82,92,122,108,"12,108",Low
PROD003,RTL01,6/26/25,641,583,100,38,37,"39,850",Available
PROD005,WH002,6/29/25,198,173,128,120,38,"28,142",Available
PROD005,RTL01,6/10/25,576,550,133,74,198,"29,617",Available
PROD004,WH001,6/16/25,457,359,142,71,41,"31,945",Available
PROD003,RTL01,7/3/25,106,56,194,112,87,"46,407",Out of Stock
PROD001,RTL02,6/15/25,508,475,94,48,125,"6,953",Available
PROD002,RTL01,6/11/25,973,912,63,12,184,"39,303",Available
PROD003,RTL02,6/12/25,54,20,71,61,46,"13,495",Available
PROD001,RTL02,6/19/25,567,530,97,140,63,"47,046",Available
PROD003,RTL01,6/21/25,209,184,166,17,101,"32,139",Available
PROD004,WH001,6/15/25,340,328,141,130,78,"25,065",Available
PROD005,RTL02,7/3/25,260,216,163,30,70,"38,316",Available
PROD005,RTL01,6/25/25,582,511,174,74,134,"29,029",Available
PROD003,WH002,6/20/25,747,739,167,13,199,"1,559",Available
PROD005,WH002,7/9/25,675,610,112,66,124,"27,263",Available
PROD002,RTL02,6/21/25,770,715,86,145,123,"40,958",Available
PROD005,RTL01,7/3/25,455,385,188,141,187,"19,572",Available
PROD004,WH002,6/16/25,707,611,183,63,61,"19,341",Available
PROD002,WH002,6/18/25,934,904,155,28,191,"43,768",Available
PROD003,WH002,6/16/25,86,0,29,99,33,"29,459",Out of Stock
PROD003,RTL02,6/18/25,270,178,73,77,146,"27,904",Available
PROD005,RTL02,6/29/25,813,785,63,127,134,"30,427",Available
PROD002,RTL02,6/27/25,260,254,103,103,105,"5,247",Available
PROD005,WH001,7/10/25,610,511,166,80,184,"25,415",Available
PROD001,WH001,7/8/25,857,814,81,113,165,"13,278",Available
PROD004,WH002,7/10/25,569,566,200,12,28,"43,359",Available
PROD004,WH001,7/7/25,758,747,138,146,65,"8,324",Available
PROD001,RTL01,6/19/25,743,705,162,78,135,"30,297",Available
PROD001,RTL02,7/3/25,718,656,47,42,60,"45,277",Available
PROD004,RTL02,6/18/25,108,51,179,55,161,"35,198",Low
PROD003,RTL01,6/30/25,58,0,159,123,116,"28,579",Out of Stock
PROD001,RTL02,7/8/25,910,860,141,130,127,"24,942",Available
PROD005,WH001,6/23/25,77,10,54,58,149,"22,782",Low
PROD001,WH002,6/21/25,635,630,179,149,95,"26,181",Available
PROD002,WH001,6/30/25,525,501,45,135,81,"4,877",Available
PROD003,RTL01,6/10/25,419,351,47,88,186,"12,452",Available
PROD005,WH001,6/23/25,815,811,141,140,192,"40,872",Available
PROD004,WH001,6/27/25,754,730,168,56,23,"7,172",Available
PROD001,WH002,7/2/25,999,951,9,131,145,"28,164",Available
PROD003,RTL02,6/13/25,999,986,12,126,90,"48,272",Available
PROD001,WH001,7/6/25,141,88,179,34,10,"14,249",Available
PROD001,RTL01,6/27/25,232,195,52,123,116,"49,680",Available
PROD001,RTL01,6/10/25,974,958,80,56,60,"9,298",Available
PROD001,WH002,6/27/25,699,644,87,126,80,"32,198",Available
PROD004,RTL02,6/26/25,310,213,39,121,189,"13,483",Available
PROD004,RTL01,6/26/25,57,53,99,57,200,"39,899",Out of Stock
PROD004,RTL01,6/20/25,723,707,56,112,58,"2,859",Available
PROD004,RTL01,7/5/25,691,651,65,36,72,"43,836",Available
PROD004,WH001,6/27/25,544,504,87,95,26,"49,216",Available
PROD004,WH002,6/16/25,780,714,60,148,41,"15,034",Available
PROD004,WH002,6/25/25,349,349,91,56,152,"24,009",Available
PROD001,WH001,7/1/25,557,504,13,23,155,"22,195",Available
PROD002,RTL01,6/27/25,286,208,188,136,132,"42,741",Available
PROD001,WH001,6/19/25,636,629,192,42,66,"34,613",Available
PROD005,WH001,7/5/25,635,543,101,148,81,"29,001",Available
PROD002,WH001,6/19/25,336,278,9,27,127,"42,897",Available
PROD002,RTL01,7/8/25,485,400,86,91,160,"4,349",Available
PROD005,RTL02,6/16/25,124,43,72,137,75,"9,122",Low
PROD002,RTL01,6/17/25,486,417,53,118,199,"47,088",Available
PROD005,RTL01,6/23/25,405,356,108,142,187,"49,608",Available
PROD001,RTL02,6/24/25,936,853,43,74,118,"39,717",Available
PROD003,WH002,6/19/25,146,121,197,72,146,"35,121",Available
PROD003,WH002,6/21/25,936,880,28,141,198,"5,451",Available
PROD005,RTL02,6/17/25,992,948,135,136,96,"11,916",Available
PROD004,WH002,6/21/25,96,69,2,80,57,"47,568",Low
PROD001,WH002,6/13/25,677,647,85,45,115,"17,088",Available
PROD003,RTL02,6/22/25,115,88,187,77,150,"5,218",Available
PROD001,WH001,7/7/25,541,456,165,13,75,"37,449",Available
PROD001,WH001,6/15/25,843,745,6,99,47,"3,362",Available
PROD002,WH001,6/27/25,788,758,91,129,103,"27,576",Available
PROD003,RTL01,6/16/25,187,151,148,118,176,"28,589",Available
PROD001,WH002,6/24/25,183,134,65,65,127,"9,509",Available
PROD003,RTL01,7/9/25,301,273,12,19,59,"21,333",Available
PROD002,RTL01,6/15/25,154,141,83,23,62,"37,602",Available
PROD004,RTL02,6/27/25,997,955,77,17,116,"16,195",Available
PROD005,RTL01,6/26/25,961,916,171,78,113,"9,416",Available
PROD002,RTL02,7/10/25,343,324,99,59,39,"28,726",Available
PROD004,WH002,6/19/25,834,809,194,124,87,"14,614",Available
PROD002,RTL02,7/7/25,914,838,96,55,159,"36,584",Available
PROD002,RTL01,7/5/25,417,393,7,78,199,"13,701",Available
PROD005,WH001,6/25/25,999,955,143,118,49,"29,953",Available
PROD005,WH002,6/27/25,760,711,157,109,178,"6,872",Available
PROD002,WH001,7/2/25,532,480,151,54,185,"18,592",Available
PROD002,RTL02,6/27/25,473,385,53,142,102,"25,568",Available
PROD004,RTL01,6/17/25,527,501,82,51,50,"26,487",Available
PROD004,RTL02,6/10/25,210,153,40,140,151,"16,445",Available
PROD002,RTL02,7/1/25,252,236,122,135,66,"8,161",Available
PROD001,RTL01,7/9/25,70,19,35,54,19,"2,886",Low
PROD001,RTL01,6/19/25,587,559,81,62,18,"1,432",Available
PROD003,RTL01,6/15/25,949,930,73,90,124,"32,389",Available
PROD001,WH001,7/5/25,817,815,0,12,111,"41,717",Available
PROD001,WH002,6/12/25,296,294,96,71,39,"26,008",Available
PROD004,RTL02,7/3/25,605,512,199,34,112,"13,894",Available
PROD003,RTL02,6/12/25,341,310,175,26,92,"46,600",Available
PROD001,RTL02,7/3/25,669,612,97,94,174,"32,966",Available
PROD004,WH001,6/17/25,940,906,33,90,113,"16,387",Available
PROD003,RTL01,6/24/25,184,120,83,88,54,"44,041",Available
PROD004,RTL02,6/28/25,534,482,42,107,50,"23,713",Available
PROD003,RTL01,6/23/25,677,631,189,105,155,"18,934",Available
PROD005,RTL01,6/14/25,298,284,109,11,50,"42,193",Available
PROD003,WH001,6/24/25,94,78,173,66,180,"26,120",Available
PROD005,RTL01,7/5/25,832,750,52,115,41,"5,445",Available
PROD003,RTL02,6/23/25,817,758,24,16,59,"45,022",Available
PROD001,RTL02,7/8/25,161,61,36,132,62,"14,190",Low
PROD003,RTL02,6/28/25,633,624,161,134,42,"12,865",Available
PROD004,WH001,6/18/25,156,68,57,34,172,"5,022",Available
PROD005,RTL01,6/26/25,199,134,104,29,90,"25,285",Available
PROD001,RTL02,6/10/25,969,877,175,100,116,"42,369",Available
PROD003,RTL01,6/16/25,540,522,191,39,157,"34,423",Available
PROD003,WH001,6/14/25,772,752,65,113,98,"17,658",Available
PROD003,RTL01,6/16/25,839,831,48,26,83,"35,184",Available
PROD002,RTL02,6/28/25,614,551,120,98,128,"42,196",Available
PROD003,RTL01,6/24/25,864,803,118,116,117,"34,398",Available
PROD004,RTL01,6/19/25,513,462,49,23,191,"48,050",Available
PROD005,RTL02,6/27/25,833,801,19,134,169,"7,770",Available
PROD005,WH001,6/24/25,461,437,136,121,52,"26,885",Available
PROD003,RTL02,6/24/25,817,791,156,130,92,"27,453",Available
PROD005,WH001,6/29/25,251,207,43,107,15,"41,453",Available
PROD003,WH002,6/23/25,59,11,3,94,27,"43,568",Out of Stock
PROD004,RTL02,6/29/25,160,119,36,94,162,"4,905",Available
PROD004,RTL01,6/14/25,317,236,158,48,33,"40,972",Available
PROD003,RTL01,6/26/25,832,770,66,133,127,"33,150",Available
PROD002,RTL02,6/23/25,872,783,94,47,147,"8,158",Available
PROD001,RTL01,7/5/25,550,487,186,88,73,"27,660",Available
PROD005,WH001,6/16/25,592,566,57,25,89,"47,627",Available
PROD003,WH002,6/21/25,610,575,53,21,91,"31,144",Available
PROD001,WH002,6/24/25,361,336,34,18,120,"6,461",Available
PROD002,WH002,6/18/25,458,446,47,117,150,"31,986",Available
PROD003,WH002,6/29/25,129,33,76,23,105,"32,085",Available
PROD004,RTL02,6/16/25,792,786,90,148,127,"28,844",Available
PROD004,RTL02,7/4/25,109,75,159,95,192,"48,443",Available
PROD005,RTL02,6/27/25,733,700,10,102,70,"5,131",Available
PROD001,WH002,6/16/25,184,167,4,89,93,"47,551",Available
PROD002,RTL01,6/19/25,514,418,87,107,179,"38,915",Available
PROD002,WH001,7/9/25,467,412,29,57,14,"12,675",Available
PROD002,WH001,7/9/25,807,795,197,113,149,"43,500",Available
PROD004,WH001,6/12/25,722,718,24,36,111,"3,750",Available
PROD001,RTL01,6/25/25,69,0,185,136,53,"44,731",Available
PROD001,WH002,7/1/25,782,690,111,32,167,"16,366",Available
PROD002,RTL01,6/10/25,304,284,116,135,158,"2,853",Available
PROD004,RTL02,6/28/25,469,414,106,123,109,"46,465",Available
PROD001,WH002,6/10/25,240,221,164,132,111,"8,507",Available
PROD003,WH002,6/29/25,685,679,171,76,176,"4,829",Available
PROD003,RTL02,6/23/25,391,382,152,66,81,"10,909",Available
