Product ID,Location ID,Date,On-Hand Quantity,Available Quantity,In-Transit Quantity,Safety Stock Level,Reorder Point,Inventory Value,Inventory Status
PROD005,RTL01,6/12/25,872,846,121,141,43,"23,206",Available
PROD002,RTL02,6/11/25,289,198,153,31,144,"34,875",Available
PROD005,WH002,6/27/25,491,464,91,116,135,"25,037",Available
PROD003,RTL01,6/13/25,846,751,182,92,13,"4,277",Available
PROD001,RTL01,7/8/25,631,617,151,123,99,"35,057",Available
PROD004,WH002,7/6/25,299,225,49,10,189,"10,902",Available
PROD004,WH001,6/19/25,453,437,89,111,127,"21,741",Available
PROD002,WH001,7/7/25,623,538,65,65,87,"17,309",Available
PROD002,WH001,7/4/25,144,65,61,39,189,"25,343",Available
PROD004,RTL01,6/29/25,114,100,169,139,37,"38,805",Available
PROD002,WH001,7/2/25,943,877,26,98,104,"31,659",Available
PROD003,RTL02,6/18/25,586,582,57,57,178,"34,663",Available
PROD005,WH002,6/22/25,375,346,200,83,117,"38,149",Available
PROD004,WH001,7/1/25,168,156,42,51,117,"41,022",Available
PROD003,RTL01,7/10/25,953,871,18,44,131,"27,066",Available
PROD003,WH002,7/10/25,61,46,101,14,24,"25,199",Available
PROD001,RTL01,7/5/25,802,747,127,147,25,"10,863",Available
PROD001,WH001,6/26/25,728,633,58,103,154,"33,344",Available
PROD005,RTL01,7/3/25,953,938,191,57,109,"25,914",Available
PROD002,WH002,6/29/25,481,474,72,21,171,"34,416",Available
PROD001,WH001,6/17/25,644,547,103,30,101,"16,955",Available
PROD005,WH001,6/10/25,460,389,159,48,55,"29,028",Available
PROD002,RTL02,7/3/25,937,937,68,116,151,"12,980",Available
PROD005,RTL01,6/24/25,535,479,88,46,175,"12,771",Available
PROD002,RTL01,6/27/25,919,893,8,134,127,"48,538",Available
PROD003,WH002,6/25/25,578,555,151,31,78,"29,210",Available
PROD003,RTL01,7/4/25,308,292,157,144,122,"10,857",Available
PROD002,WH002,6/18/25,246,211,178,24,173,"7,397",Available
PROD003,WH001,7/6/25,408,325,114,23,186,"9,584",Available
PROD001,RTL02,6/16/25,322,319,75,39,172,"12,706",Available
PROD001,RTL01,6/11/25,269,178,5,88,113,"6,853",Available
PROD001,WH001,6/26/25,554,470,146,23,61,"42,159",Available
PROD002,WH001,7/4/25,255,182,148,27,148,"18,766",Available
PROD002,WH002,7/6/25,71,9,76,138,58,"20,220",Available
PROD001,RTL01,6/12/25,876,828,189,106,97,"49,127",Available
PROD001,RTL01,7/9/25,593,532,116,122,171,"26,245",Available
PROD004,WH002,7/2/25,878,863,57,124,23,"40,464",Available
PROD003,WH001,6/28/25,387,292,96,51,179,"17,023",Available
PROD002,WH001,6/12/25,696,679,138,59,184,"36,194",Available
PROD002,RTL01,6/28/25,916,837,166,57,93,"49,723",Available
PROD005,WH002,6/20/25,882,849,64,87,127,"32,475",Available
PROD005,WH001,6/12/25,903,813,187,140,91,"43,316",Available
PROD003,WH001,6/20/25,856,819,174,78,173,"41,524",Available
PROD005,WH002,6/17/25,97,43,100,123,138,"32,101",Available
PROD003,RTL01,6/17/25,643,585,57,56,187,"46,806",Available
PROD005,WH001,6/16/25,293,284,143,41,11,"48,235",Available
PROD003,WH002,6/30/25,476,431,125,43,166,"41,035",Available
PROD002,RTL01,6/19/25,910,819,91,15,93,"13,186",Available
PROD005,RTL01,6/22/25,528,453,60,89,20,"30,634",Available
PROD002,WH002,6/18/25,937,920,71,114,197,"12,771",Available
PROD002,RTL02,7/10/25,243,155,30,122,162,"13,581",Available
PROD004,WH002,6/10/25,539,460,129,39,147,"20,803",Available
PROD005,RTL01,6/17/25,828,760,10,45,109,"22,400",Available
PROD002,WH001,7/8/25,751,709,148,58,35,"42,463",Available
PROD001,WH001,7/2/25,469,454,12,139,98,"11,731",Available
PROD004,WH002,6/26/25,313,232,72,23,171,"40,436",Available
PROD002,WH002,7/10/25,382,299,116,123,15,"25,617",Available
PROD003,RTL01,6/10/25,815,769,153,93,104,"14,915",Available
PROD004,RTL01,6/12/25,977,960,1,79,137,"46,957",Available
PROD003,WH001,7/10/25,991,928,41,81,20,"18,924",Available
PROD001,RTL01,6/25/25,345,308,175,24,164,"5,308",Available
PROD002,WH002,6/29/25,348,336,61,19,166,"18,939",Available
PROD001,RTL02,7/1/25,851,793,80,58,41,"2,382",Available
PROD002,WH001,7/4/25,590,560,50,118,175,"29,068",Available
PROD004,WH001,6/17/25,933,888,101,84,59,"7,642",Available
PROD003,RTL01,7/4/25,318,261,12,88,108,"37,880",Available
PROD004,WH001,6/13/25,374,346,168,50,40,"26,380",Available
PROD004,RTL01,7/10/25,207,182,83,99,157,"46,380",Available
PROD002,WH001,6/26/25,802,740,165,126,109,"30,004",Available
PROD001,WH002,6/24/25,477,468,25,94,40,"1,231",Available
PROD005,RTL02,6/26/25,108,56,178,133,27,"37,528",Out of Stock
PROD004,RTL02,6/21/25,580,524,86,74,140,"2,515",Available
PROD004,RTL02,6/11/25,225,203,66,74,32,"16,296",Available
PROD001,RTL01,7/7/25,904,891,90,135,134,"18,981",Available
PROD005,RTL02,7/9/25,484,422,19,26,60,"24,605",Available
PROD003,RTL01,6/14/25,870,805,174,130,76,"27,888",Available
PROD005,RTL02,6/11/25,525,492,186,147,108,"33,281",Available
PROD003,RTL02,6/30/25,846,751,115,17,28,"12,384",Available
PROD004,RTL02,6/29/25,555,474,198,55,161,"29,946",Available
PROD005,WH001,6/10/25,830,769,45,81,103,"3,024",Available
PROD003,WH002,6/18/25,170,119,47,44,30,"32,086",Available
PROD003,WH002,6/13/25,465,413,49,28,111,"9,496",Available
PROD003,RTL02,7/2/25,739,739,77,130,76,"27,083",Available
PROD004,WH002,6/28/25,445,354,126,43,160,"46,110",Available
PROD004,RTL01,6/30/25,706,692,141,101,75,"43,559",Available
PROD002,WH002,7/2/25,51,0,112,58,17,"31,506",Out of Stock
PROD004,WH001,6/18/25,362,280,49,38,149,"26,112",Available
PROD004,WH001,6/14/25,666,626,22,42,11,"18,090",Available
PROD001,RTL01,7/4/25,767,696,88,137,116,"16,103",Available
PROD003,RTL01,6/18/25,367,311,80,101,24,"5,933",Available
PROD004,WH001,6/20/25,501,454,128,132,63,"8,533",Available
PROD002,WH001,6/10/25,415,385,200,101,184,"8,399",Available
PROD004,WH001,6/13/25,864,778,190,97,187,"5,113",Available
PROD002,RTL02,7/7/25,502,476,96,55,136,"28,396",Available
PROD005,RTL02,7/7/25,215,162,61,78,164,"25,717",Available
PROD001,WH002,6/19/25,641,548,113,124,196,"38,608",Available
PROD001,WH001,6/13/25,500,483,26,142,170,"27,198",Available
PROD004,WH001,6/20/25,483,438,22,53,12,"2,152",Available
PROD003,RTL02,6/21/25,760,682,153,75,123,"27,342",Available
PROD002,RTL02,7/7/25,615,517,108,97,45,"1,692",Available
PROD004,WH001,6/11/25,629,557,44,124,195,"19,924",Available
PROD003,RTL02,7/7/25,687,665,80,111,193,"36,902",Available
PROD003,WH001,6/11/25,163,158,170,57,65,"44,736",Available
PROD004,WH002,7/4/25,271,174,28,125,103,"2,126",Available
PROD002,RTL02,6/22/25,487,453,138,128,75,"13,753",Available
PROD005,RTL01,7/8/25,790,766,137,67,10,"40,199",Available
PROD002,RTL02,6/11/25,81,30,55,147,57,"48,003",Low
PROD002,RTL02,7/9/25,383,332,59,26,30,"24,333",Available
PROD003,RTL01,6/20/25,62,0,17,135,80,"41,117",Low
PROD005,RTL02,6/14/25,486,455,101,62,138,"30,607",Available
PROD002,WH002,6/26/25,788,739,192,67,121,"27,237",Available
PROD005,RTL02,6/22/25,122,111,108,104,141,"1,955",Available
PROD001,RTL01,7/1/25,571,509,165,131,110,"14,780",Available
PROD002,WH001,7/9/25,460,376,63,139,114,"5,186",Available
PROD005,RTL02,6/16/25,682,615,51,72,70,"18,079",Available
PROD002,RTL01,6/11/25,55,0,108,18,162,"27,977",Low
PROD002,WH001,7/3/25,832,762,169,76,100,"10,602",Available
PROD001,WH001,7/6/25,273,194,49,110,56,"39,268",Available
PROD001,WH002,6/12/25,759,663,4,54,61,"33,044",Available
PROD004,WH002,6/11/25,387,305,82,65,22,"28,142",Available
PROD004,WH001,6/24/25,608,557,178,104,138,"12,726",Available
PROD005,RTL01,6/28/25,661,650,131,90,129,"5,565",Available
PROD003,RTL01,7/6/25,188,99,119,49,14,"15,884",Available
PROD003,WH002,7/6/25,898,875,172,139,199,"20,975",Available
PROD002,WH002,6/17/25,965,939,8,146,31,"18,822",Available
PROD001,RTL01,6/18/25,301,267,66,49,38,"25,660",Available
PROD005,RTL02,6/11/25,722,678,183,69,30,"32,885",Available
PROD004,RTL01,6/25/25,670,639,177,100,168,"38,789",Available
PROD004,RTL01,6/12/25,280,266,177,117,130,"21,274",Available
PROD004,RTL02,6/14/25,156,129,130,94,111,"25,022",Available
PROD005,WH001,7/8/25,686,674,138,18,45,"17,712",Available
PROD004,WH001,6/29/25,380,377,16,115,79,"13,546",Available
PROD001,WH002,7/4/25,845,829,18,47,142,"11,500",Available
PROD003,RTL02,6/30/25,94,17,142,51,49,"32,916",Available
PROD001,RTL01,6/25/25,760,750,177,32,104,"15,184",Available
PROD004,WH001,7/2/25,571,501,39,132,131,"5,203",Available
PROD003,RTL01,6/25/25,691,613,66,135,200,"14,505",Available
PROD001,RTL02,7/10/25,352,261,48,36,142,"40,892",Available
PROD004,RTL02,7/1/25,794,727,23,138,87,"29,196",Available
PROD002,RTL01,6/15/25,968,897,75,94,107,"44,054",Available
PROD003,WH001,6/19/25,915,844,46,120,76,"10,310",Available
PROD003,RTL01,6/27/25,570,548,53,42,24,"13,364",Available
PROD005,RTL02,6/26/25,436,418,142,64,19,"33,783",Available
PROD003,RTL02,7/3/25,164,103,114,134,74,"32,056",Low
PROD003,RTL02,6/24/25,162,88,59,100,89,"6,253",Out of Stock
PROD004,RTL02,6/29/25,118,96,143,66,73,"45,999",Available
PROD004,RTL02,7/4/25,233,186,196,24,147,"15,117",Available
PROD004,WH002,6/20/25,211,198,21,108,25,"3,661",Available
PROD005,WH002,6/25/25,730,640,13,17,72,"26,352",Available
PROD001,WH002,6/26/25,287,209,119,149,179,"4,898",Available
PROD001,WH002,7/2/25,881,863,93,54,32,"32,409",Available
PROD003,WH001,6/22/25,913,888,109,82,138,"24,544",Available
PROD004,RTL02,7/1/25,82,56,96,87,172,"30,374",Out of Stock
PROD003,WH001,6/23/25,811,730,188,11,74,"34,935",Available
PROD005,RTL02,7/1/25,811,714,69,80,175,"16,720",Available
PROD003,RTL02,6/25/25,357,334,180,71,101,"45,447",Available
PROD005,WH001,7/6/25,62,58,138,14,52,"37,163",Available
PROD004,WH001,7/8/25,700,633,110,119,121,"19,973",Available
PROD004,RTL01,6/13/25,995,987,138,121,131,"25,614",Available
PROD001,WH001,6/24/25,148,75,113,10,44,"32,225",Available
PROD003,RTL02,6/20/25,259,175,146,45,61,"36,251",Available
PROD005,WH002,6/22/25,140,79,12,89,59,"26,896",Out of Stock
PROD003,RTL02,7/6/25,389,343,136,41,18,"31,171",Available
PROD005,RTL02,6/18/25,501,413,171,30,134,"8,258",Available
PROD004,WH002,6/30/25,179,129,134,122,172,"42,602",Available
PROD001,RTL01,7/6/25,340,293,137,93,40,"46,551",Available
PROD002,WH001,6/16/25,976,929,126,17,190,"16,696",Available
PROD003,WH001,6/24/25,478,381,35,54,103,"1,131",Available
PROD001,RTL01,7/10/25,393,311,184,69,77,"38,741",Available
PROD004,WH001,6/30/25,97,86,83,141,50,"2,467",Low
PROD002,RTL01,6/26/25,365,310,117,149,42,"1,288",Available
PROD002,WH002,6/28/25,845,805,94,75,84,"31,063",Available
PROD002,WH002,6/28/25,289,231,144,96,55,"6,296",Available
PROD001,RTL02,7/5/25,601,576,197,41,26,"7,171",Available
PROD005,RTL01,6/12/25,408,372,2,64,199,"26,125",Available
PROD001,WH002,6/16/25,156,69,74,89,75,"4,592",Available
PROD005,WH001,6/26/25,239,234,50,67,42,"37,501",Available
PROD005,RTL02,6/25/25,296,266,61,123,12,"16,004",Available
PROD003,RTL02,6/27/25,717,681,161,78,43,"40,754",Available
PROD002,WH001,6/26/25,672,578,152,54,55,"49,828",Available
PROD001,RTL01,6/23/25,224,148,76,72,93,"28,556",Available
PROD003,WH002,7/5/25,932,860,142,51,93,"37,109",Available
PROD003,RTL02,6/22/25,821,783,88,84,114,"48,185",Available
PROD004,RTL02,6/15/25,256,239,118,147,63,"17,794",Available
PROD003,RTL02,6/22/25,921,896,158,91,92,"23,747",Available
PROD002,WH001,7/10/25,795,716,51,96,16,"21,912",Available
PROD003,WH001,6/13/25,324,301,192,81,144,"17,388",Available
PROD004,WH002,6/15/25,350,274,107,101,144,"11,250",Available
PROD001,RTL02,7/9/25,959,872,28,55,195,"38,761",Available
PROD005,WH001,7/8/25,872,826,61,43,127,"46,398",Available
PROD002,WH002,7/5/25,695,680,102,129,75,"44,777",Available
PROD003,WH001,7/7/25,781,779,95,66,89,"30,807",Available
PROD002,WH002,6/26/25,993,914,147,12,50,"29,007",Available
PROD003,RTL01,6/16/25,956,907,154,21,16,"47,775",Available
PROD003,RTL01,6/18/25,673,598,86,139,49,"48,744",Available
PROD001,WH002,6/19/25,52,0,154,10,81,"29,689",Out of Stock
PROD002,WH002,7/10/25,301,266,84,133,127,"39,980",Available
PROD005,RTL02,6/18/25,186,143,64,106,110,"1,530",Available
PROD001,WH002,6/21/25,547,493,101,66,10,"3,068",Available
PROD001,RTL02,7/6/25,852,823,44,101,166,"10,232",Available
PROD003,WH001,6/11/25,818,734,107,34,61,"4,115",Available
PROD001,WH001,6/26/25,253,212,60,125,104,"9,668",Available
PROD002,WH002,6/10/25,717,707,136,30,152,"29,887",Available
PROD001,RTL02,6/11/25,278,271,43,41,72,"26,757",Available
PROD004,WH001,7/5/25,931,866,34,123,174,"39,888",Available
PROD005,RTL01,6/23/25,512,448,193,13,180,"19,245",Available
PROD005,WH001,7/7/25,659,586,119,61,24,"24,501",Available
PROD004,WH001,7/10/25,235,191,59,63,73,"32,274",Available
PROD005,RTL02,6/26/25,85,59,53,72,85,"37,176",Out of Stock
PROD005,WH002,6/20/25,491,484,96,38,185,"36,868",Available
PROD003,WH001,7/6/25,866,806,158,26,17,"42,425",Available
PROD005,RTL02,6/19/25,752,665,172,95,194,"16,449",Available
PROD004,RTL02,7/7/25,98,1,179,64,84,"12,413",Low
PROD005,WH001,7/6/25,714,706,15,69,195,"23,079",Available
PROD002,RTL02,6/27/25,937,862,16,20,171,"45,728",Available
PROD005,WH001,6/23/25,594,505,184,11,196,"46,721",Available
PROD004,WH001,6/16/25,801,736,30,54,69,"18,067",Available
PROD001,WH002,7/4/25,213,166,161,22,65,"31,657",Available
PROD005,RTL02,7/10/25,392,375,197,59,176,"9,503",Available
PROD002,RTL01,6/19/25,524,440,62,98,168,"15,159",Available
PROD003,RTL02,6/20/25,182,130,134,121,90,"31,559",Available
PROD002,WH002,6/26/25,356,271,1,102,43,"26,188",Available
PROD005,WH002,6/30/25,715,635,136,49,163,"33,391",Available
PROD004,WH002,6/30/25,946,846,91,123,56,"9,319",Available
PROD005,WH001,6/14/25,223,203,105,106,119,"46,603",Available
PROD004,WH002,6/18/25,217,138,141,142,121,"11,742",Low
PROD005,RTL02,6/18/25,69,0,189,19,197,"45,176",Low
PROD003,RTL02,6/24/25,694,689,31,47,146,"32,522",Available
PROD003,WH002,7/6/25,201,184,36,77,77,"10,331",Available
PROD005,RTL01,6/15/25,244,212,4,109,84,"18,140",Available
PROD003,WH001,7/5/25,80,77,166,55,174,"23,825",Available
PROD004,WH001,6/29/25,417,355,110,149,13,"35,813",Available
PROD001,RTL01,6/24/25,682,680,69,86,163,"47,961",Available
PROD005,WH002,6/21/25,289,271,105,24,46,"48,237",Available
PROD004,WH001,6/17/25,247,174,31,132,40,"32,087",Available
PROD004,WH002,7/1/25,469,433,179,148,14,"8,815",Available
PROD003,WH001,6/12/25,793,715,114,136,135,"4,503",Available
PROD002,RTL02,7/9/25,678,594,6,111,170,"8,497",Available
PROD005,WH002,6/15/25,541,496,114,106,80,"38,262",Available
PROD003,RTL01,6/19/25,586,535,182,52,71,"9,167",Available
PROD002,RTL01,6/29/25,964,910,189,50,191,"16,365",Available
PROD005,WH001,6/25/25,236,192,136,10,174,"29,722",Available
PROD002,RTL01,6/23/25,756,733,161,144,32,"9,328",Available
PROD005,RTL01,7/7/25,106,69,161,53,180,"35,032",Available
PROD002,RTL02,6/20/25,295,222,163,136,142,"49,423",Available
PROD002,RTL01,6/30/25,358,295,127,94,116,"25,039",Available
PROD004,RTL02,6/26/25,528,456,58,74,12,"8,881",Available
PROD001,RTL01,6/29/25,683,665,9,36,129,"14,701",Available
PROD001,WH001,6/25/25,659,627,78,40,87,"45,854",Available
PROD005,RTL01,6/22/25,576,537,132,22,156,"16,801",Available
PROD003,RTL01,7/2/25,715,700,169,139,71,"26,704",Available
PROD005,WH002,7/8/25,285,273,167,69,99,"31,911",Available
PROD005,WH002,6/20/25,285,189,116,90,146,"47,478",Available
PROD003,RTL02,6/29/25,667,664,134,73,183,"29,542",Available
PROD003,WH001,6/25/25,780,740,42,112,96,"48,492",Available
PROD004,RTL02,7/8/25,514,501,190,11,177,"3,996",Available
PROD004,WH001,6/17/25,438,402,38,106,18,"22,699",Available
PROD003,WH001,6/29/25,969,901,57,62,132,"34,205",Available
PROD001,WH001,7/8/25,997,953,199,77,26,"43,722",Available
PROD002,RTL01,7/4/25,514,458,31,14,126,"31,796",Available
PROD002,RTL02,6/28/25,987,982,198,104,195,"47,396",Available
PROD005,WH002,7/5/25,139,46,167,91,43,"16,204",Out of Stock
PROD005,RTL01,6/29/25,553,507,171,51,143,"46,976",Available
PROD005,RTL02,6/23/25,82,58,198,74,134,"32,977",Out of Stock
PROD001,RTL01,6/22/25,439,341,127,122,186,"41,671",Available
PROD005,WH001,6/24/25,108,103,149,143,162,"8,173",Low
PROD005,WH001,7/8/25,286,227,81,103,18,"19,981",Available
PROD001,WH001,6/30/25,575,477,160,31,181,"2,542",Available
PROD002,RTL01,7/3/25,590,535,2,18,137,"8,123",Available
PROD005,RTL01,7/10/25,741,737,26,81,192,"47,938",Available
PROD002,WH001,6/18/25,175,162,92,125,190,"16,141",Available
PROD003,RTL02,6/10/25,944,940,174,121,174,"13,425",Available
PROD001,WH002,6/26/25,635,567,161,149,63,"44,463",Available
PROD002,RTL01,7/3/25,402,394,154,74,16,"33,394",Available
PROD001,RTL02,6/25/25,834,796,22,85,28,"3,733",Available
PROD001,RTL01,7/7/25,568,493,170,84,141,"6,909",Available
PROD004,RTL01,6/16/25,176,145,80,101,118,"34,314",Available
PROD004,RTL01,6/12/25,773,734,45,66,21,"19,040",Available
PROD001,RTL01,6/16/25,345,278,19,127,76,"3,522",Available
PROD001,RTL01,6/15/25,601,514,142,120,173,"36,912",Available
PROD005,WH002,6/17/25,306,275,172,96,76,"10,203",Available
PROD003,RTL02,6/12/25,704,628,33,87,29,"41,590",Available
PROD001,WH001,7/9/25,818,768,160,138,115,"32,463",Available
PROD003,RTL02,7/7/25,788,784,145,54,24,"37,371",Available
PROD001,WH001,7/2/25,202,125,37,133,200,"48,332",Available
PROD001,WH001,7/4/25,139,112,85,92,137,"3,431",Available
PROD003,WH002,6/22/25,895,878,67,142,182,"21,241",Available
PROD003,WH001,7/4/25,555,520,70,84,124,"6,413",Available
PROD004,RTL02,6/12/25,637,603,42,101,82,"26,622",Available
PROD001,RTL02,7/9/25,115,20,56,79,116,"45,989",Low
PROD003,WH002,7/8/25,963,904,48,79,64,"20,232",Available
PROD005,WH002,6/23/25,73,0,199,40,189,"45,077",Low
PROD002,RTL02,6/20/25,469,416,141,147,11,"5,987",Available
PROD003,WH001,7/6/25,992,939,130,14,160,"29,276",Available
PROD003,WH002,6/14/25,390,348,73,11,24,"45,045",Available
PROD004,RTL02,6/12/25,625,539,66,39,60,"17,846",Available
PROD002,WH001,6/30/25,570,566,18,149,188,"12,759",Available
PROD001,WH001,7/8/25,80,9,90,95,169,"35,081",Available
PROD001,RTL01,6/27/25,574,562,175,132,165,"14,011",Available
PROD002,WH001,6/24/25,65,41,145,131,129,"46,035",Available
PROD002,WH002,6/15/25,468,420,125,68,174,"45,187",Available
PROD002,WH001,6/24/25,272,179,12,83,46,"4,531",Available
PROD005,RTL02,6/12/25,828,737,34,44,151,"46,071",Available
PROD004,RTL02,6/27/25,980,939,77,95,139,"9,288",Available
PROD005,WH001,6/29/25,841,759,62,80,182,"6,940",Available
PROD005,RTL01,6/12/25,423,389,178,95,140,"10,222",Available
PROD002,WH001,7/9/25,129,46,53,37,138,"21,140",Available
PROD002,RTL02,6/25/25,790,738,199,145,146,"33,783",Available
PROD002,RTL01,6/12/25,511,445,31,49,144,"6,436",Available
PROD005,RTL01,6/23/25,891,795,77,84,145,"12,966",Available
PROD005,RTL01,7/8/25,891,830,75,42,19,"34,794",Available
PROD004,WH001,6/22/25,876,818,62,44,107,"1,565",Available
PROD005,WH002,6/30/25,717,654,5,50,20,"45,171",Available
PROD003,WH002,6/15/25,83,15,2,100,197,"48,883",Available
PROD003,WH002,7/2/25,934,871,188,56,111,"39,680",Available
PROD003,WH002,6/12/25,771,722,94,114,143,"41,492",Available
PROD003,RTL01,6/12/25,364,295,59,89,77,"39,524",Available
PROD001,RTL02,6/10/25,468,452,171,98,196,"18,204",Available
PROD002,RTL02,6/10/25,413,344,127,87,84,"25,557",Available
PROD004,RTL01,6/28/25,571,546,62,66,174,"14,920",Available
PROD002,RTL01,6/29/25,413,373,24,17,96,"22,088",Available
PROD001,WH002,6/13/25,978,969,0,101,125,"25,967",Available
PROD002,WH002,6/14/25,384,381,15,17,54,"20,815",Available
PROD005,RTL01,6/25/25,223,199,189,66,123,"32,915",Available
PROD004,WH001,6/17/25,392,298,195,44,59,"6,483",Available
PROD001,RTL01,6/16/25,356,270,134,98,88,"30,073",Available
PROD005,RTL02,7/1/25,135,125,153,111,70,"16,003",Available
PROD002,RTL01,7/7/25,834,773,97,55,81,"11,876",Available
PROD005,RTL02,7/2/25,591,557,110,33,46,"7,600",Available
PROD002,RTL02,7/3/25,983,921,68,116,17,"48,460",Available
PROD004,RTL01,6/18/25,369,346,128,86,94,"2,404",Available
PROD002,RTL02,6/11/25,106,37,15,144,60,"19,530",Low
PROD004,WH001,6/21/25,676,578,71,86,47,"30,471",Available
PROD004,RTL02,6/28/25,512,488,3,126,189,"31,274",Available
PROD003,RTL02,6/30/25,571,535,100,131,101,"32,736",Available
PROD001,RTL02,6/29/25,530,469,147,146,189,"18,464",Available
PROD005,RTL01,6/12/25,457,434,189,16,48,"45,656",Available
PROD002,RTL01,7/1/25,142,89,84,32,158,"4,557",Available
PROD003,WH002,7/2/25,704,617,7,28,140,"49,256",Available
PROD001,RTL01,6/27/25,651,624,9,43,11,"38,964",Available
PROD001,WH001,7/9/25,698,629,51,13,53,"31,630",Available
PROD003,RTL02,6/27/25,483,416,11,88,140,"1,268",Available
PROD001,WH002,6/15/25,336,317,2,81,45,"42,180",Available
PROD002,RTL01,6/26/25,75,0,196,99,120,"34,275",Available
PROD004,WH002,6/28/25,478,469,46,51,21,"26,952",Available
PROD005,RTL01,7/4/25,419,331,79,67,49,"17,332",Available
PROD004,WH001,7/4/25,333,310,41,148,123,"17,796",Available
PROD004,RTL02,6/29/25,442,431,87,78,158,"29,741",Available
PROD004,RTL02,7/3/25,956,866,110,107,164,"6,295",Available
PROD001,WH001,6/20/25,435,414,48,38,130,"16,597",Available
PROD003,WH002,6/25/25,93,70,79,37,144,"27,240",Available
PROD002,WH001,7/4/25,630,566,67,63,138,"32,287",Available
PROD003,RTL02,6/30/25,568,544,171,14,82,"4,913",Available
PROD004,RTL01,6/21/25,478,428,18,53,105,"2,925",Available
PROD004,RTL01,6/18/25,924,919,100,58,42,"16,534",Available
PROD001,WH001,6/25/25,575,506,153,54,90,"34,154",Available
PROD005,RTL01,6/27/25,707,638,3,110,70,"43,909",Available
PROD004,RTL02,7/10/25,113,20,111,145,93,"47,143",Low
PROD001,WH002,7/3/25,96,23,12,80,136,"1,910",Low
PROD002,WH001,7/1/25,88,76,18,138,171,"7,473",Out of Stock
PROD001,WH001,6/20/25,247,213,72,12,66,"38,522",Available
PROD001,WH001,7/5/25,56,23,125,16,187,"19,374",Available
PROD004,WH001,6/21/25,261,162,189,42,23,"34,270",Available
PROD003,WH001,6/23/25,134,118,53,15,187,"43,995",Available
PROD002,RTL01,6/17/25,980,950,52,69,11,"34,056",Available
PROD004,RTL01,7/10/25,740,728,122,143,17,"10,042",Available
PROD003,WH002,6/26/25,945,868,121,68,101,"15,358",Available
PROD005,WH002,6/17/25,766,740,195,117,25,"7,285",Available
PROD005,RTL01,6/27/25,485,386,153,101,18,"25,832",Available
PROD004,RTL02,7/9/25,546,446,60,84,178,"35,630",Available
PROD003,RTL02,6/16/25,563,556,169,87,90,"47,001",Available
PROD001,WH002,7/1/25,667,611,31,66,148,"26,128",Available
PROD002,WH002,7/7/25,633,549,150,44,36,"47,216",Available
PROD002,RTL01,6/27/25,643,560,73,27,78,"30,901",Available
PROD001,WH001,7/6/25,479,407,200,76,113,"21,343",Available
PROD004,RTL01,7/9/25,566,484,109,107,88,"32,187",Available
PROD002,WH002,7/8/25,285,265,156,136,168,"19,894",Available
PROD003,WH002,7/8/25,884,853,43,119,118,"1,784",Available
PROD005,RTL02,7/8/25,821,724,88,108,21,"28,313",Available
PROD001,RTL02,6/25/25,580,516,189,107,182,"13,693",Available
PROD003,RTL02,6/24/25,760,752,192,35,74,"2,191",Available
PROD002,WH001,6/10/25,572,527,6,129,77,"49,968",Available
PROD005,RTL01,6/26/25,240,152,55,117,179,"39,394",Available
PROD004,RTL01,6/15/25,972,912,128,83,138,"49,429",Available
PROD004,RTL02,6/25/25,361,339,5,76,10,"1,048",Available
PROD004,RTL02,7/10/25,247,205,104,57,73,"3,965",Available
PROD003,WH001,7/9/25,314,214,52,89,170,"40,819",Available
PROD004,RTL01,6/28/25,373,339,71,121,173,"45,877",Available
PROD004,RTL02,7/1/25,193,164,156,31,62,"8,561",Available
PROD002,RTL01,6/12/25,404,403,121,27,180,"40,731",Available
PROD004,WH002,6/15/25,59,0,12,95,162,"10,807",Low
PROD004,WH001,7/3/25,670,665,130,53,151,"31,366",Available
PROD002,WH001,6/21/25,201,159,195,78,120,"43,906",Available
PROD005,RTL01,6/26/25,105,55,57,40,91,"25,985",Available
PROD001,RTL01,6/17/25,801,727,31,77,190,"17,651",Available
PROD001,WH002,6/16/25,491,473,156,88,121,"38,469",Available
PROD002,RTL01,6/16/25,223,130,102,133,40,"15,122",Out of Stock
PROD003,RTL02,7/1/25,966,954,37,73,143,"44,340",Available
PROD001,RTL02,7/2/25,184,91,173,124,44,"4,266",Out of Stock
PROD003,WH001,7/8/25,706,638,124,135,169,"30,246",Available
PROD001,WH002,7/6/25,829,791,22,96,17,"1,800",Available
PROD003,RTL01,6/26/25,228,212,151,26,37,"5,231",Available
PROD003,WH002,6/25/25,302,213,149,95,112,"28,259",Available
PROD002,RTL01,7/8/25,961,870,44,97,56,"21,142",Available
PROD004,RTL02,6/29/25,195,150,200,25,143,"43,421",Available
PROD003,RTL02,6/12/25,671,598,57,61,72,"24,164",Available
PROD002,WH002,7/1/25,613,583,102,39,101,"42,182",Available
PROD004,WH002,6/26/25,605,541,148,90,93,"6,648",Available
PROD001,WH002,6/11/25,63,25,113,115,175,"45,226",Low
PROD005,RTL02,6/25/25,646,593,129,15,113,"10,819",Available
PROD004,WH001,6/15/25,949,864,158,105,147,"49,946",Available
PROD001,RTL02,6/12/25,67,0,91,131,62,"21,691",Low
PROD005,RTL01,6/11/25,481,419,111,89,18,"45,528",Available
PROD003,WH001,7/10/25,977,960,171,130,51,"27,067",Available
